Row	Latitude	Longitude	Date	Discharge	Precipitation	Temperature	Evaporation
5805	51.296	6.7686	2015-11-22 00:00:00Z	1550	0	2.5	6.3
5806	51.296	6.7686	2015-11-23 00:00:00Z	1920	0	3.2	6.1
5807	51.296	6.7686	2015-11-24 00:00:00Z	2240	12.1	2.5	5.9
5808	51.296	6.7686	2015-11-25 00:00:00Z	2020	0.1	4.8	7.9
5809	51.296	6.7686	2015-11-26 00:00:00Z	1720	0	3.9	7.1
5810	51.296	6.7686	2015-11-27 00:00:00Z	1560	2.9	3.1	6.6
5811	51.296	6.7686	2015-11-28 00:00:00Z	1510	2.2	5.7	7.2
5812	51.296	6.7686	2015-11-29 00:00:00Z	1520	6.5	9.5	10.2
5813	51.296	6.7686	2015-11-30 00:00:00Z	1580	24.1	9.4	10
5814	51.296	6.7686	2015-12-01 00:00:00Z	1920	4.4	9.5	11.2
5815	51.296	6.7686	2015-12-02 00:00:00Z	2500	0	9.6	9.2
5816	51.296	6.7686	2015-12-03 00:00:00Z	2770	3	8.9	8.3
5817	51.296	6.7686	2015-12-04 00:00:00Z	2770	1.9	8.4	8.9
5818	51.296	6.7686	2015-12-05 00:00:00Z	2560	0	6.5	7.2
5819	51.296	6.7686	2015-12-06 00:00:00Z	2280	3.7	9.2	9.1
5820	51.296	6.7686	2015-12-07 00:00:00Z	2020	0	11	10.9
5821	51.296	6.7686	2015-12-08 00:00:00Z	1760	5.6	11.2	10.2
5822	51.296	6.7686	2015-12-09 00:00:00Z	1620	0	7.2	8.8
5823	51.296	6.7686	2015-12-10 00:00:00Z	1490	2.3	4.8	6.9
5824	51.296	6.7686	2015-12-11 00:00:00Z	1430	5.2	6	8.4
5825	51.296	6.7686	2015-12-12 00:00:00Z	1450	1.4	7.1	8.9
5826	51.296	6.7686	2015-12-13 00:00:00Z	1500	1.9	7.8	9.6
5827	51.296	6.7686	2015-12-14 00:00:00Z	1530	0	7.9	9.2
5828	51.296	6.7686	2015-12-15 00:00:00Z	1490	2.5	7.9	9
5829	51.296	6.7686	2015-12-16 00:00:00Z	1440	3.8	10.8	12.1
5830	51.296	6.7686	2015-12-17 00:00:00Z	1410	0	13.6	13.2
5831	51.296	6.7686	2015-12-18 00:00:00Z	1430	0	12.4	11.3
5832	51.296	6.7686	2015-12-19 00:00:00Z	1470	0	12.4	11.6
5833	51.296	6.7686	2015-12-20 00:00:00Z	1450	1.2	11.7	10.6
5834	51.296	6.7686	2015-12-21 00:00:00Z	1400	2.9	10.9	10.3
5835	51.296	6.7686	2015-12-22 00:00:00Z	1360	0	12.7	11.7
5836	51.296	6.7686	2015-12-23 00:00:00Z	1360	0	10.6	10.2
5837	51.296	6.7686	2015-12-24 00:00:00Z	1360	1.1	10.7	10.1
5838	51.296	6.7686	2015-12-25 00:00:00Z	1360	3.3	9.7	10.5
5839	51.296	6.7686	2015-12-26 00:00:00Z	1330	0	12.7	10.7
5840	51.296	6.7686	2015-12-27 00:00:00Z	1300	0	10.8	9.8
5841	51.296	6.7686	2015-12-28 00:00:00Z	1250	0	9.7	8.2
5842	51.296	6.7686	2015-12-29 00:00:00Z	1180	0	9	8
5843	51.296	6.7686	2015-12-30 00:00:00Z	1150	0	6.7	8.1
5844	51.296	6.7686	2015-12-31 00:00:00Z	1100	2.3	6.9	7.9
5845	51.296	6.7686	2016-01-01 00:00:00Z	1070	0	5.9	7.9
5846	51.296	6.7686	2016-01-02 00:00:00Z	1050	1.7	5	7.3
5847	51.296	6.7686	2016-01-03 00:00:00Z	1030	9.1	6.2	8.2
5848	51.296	6.7686	2016-01-04 00:00:00Z	1070	0.6	5.4	8.3
5849	51.296	6.7686	2016-01-05 00:00:00Z	1170	0.1	6.9	8.4
5850	51.296	6.7686	2016-01-06 00:00:00Z	1390	1.3	6.5	8.8
5851	51.296	6.7686	2016-01-07 00:00:00Z	1710	6.8	6.1	8
5852	51.296	6.7686	2016-01-08 00:00:00Z	2010	0	4.8	6.6
5853	51.296	6.7686	2016-01-09 00:00:00Z	2170	1.9	4.9	7
5854	51.296	6.7686	2016-01-10 00:00:00Z	2210	0.3	7.1	7.9
5855	51.296	6.7686	2016-01-11 00:00:00Z	2180	6.5	5.4	7.9
5856	51.296	6.7686	2016-01-12 00:00:00Z	2490	3.7	6.1	7.7
5857	51.296	6.7686	2016-01-13 00:00:00Z	3080	3.9	4.9	7.4
5858	51.296	6.7686	2016-01-14 00:00:00Z	3750	4.2	3	6.4
5859	51.296	6.7686	2016-01-15 00:00:00Z	4080	1.6	2.6	6.4
5860	51.296	6.7686	2016-01-16 00:00:00Z	3940	1.1	1.5	5.9
5861	51.296	6.7686	2016-01-17 00:00:00Z	3580	0	-0.5	4.8
5862	51.296	6.7686	2016-01-18 00:00:00Z	3190	0	-3.3	3.6
5863	51.296	6.7686	2016-01-19 00:00:00Z	2800	0	-3.6	3.5
5864	51.296	6.7686	2016-01-20 00:00:00Z	2440	0	0	4.7
5865	51.296	6.7686	2016-01-21 00:00:00Z	2270	0	1.2	5.3
5866	51.296	6.7686	2016-01-22 00:00:00Z	2100	4	0	4.6
5867	51.296	6.7686	2016-01-23 00:00:00Z	1980	0	5.8	8.6
5868	51.296	6.7686	2016-01-24 00:00:00Z	1870	0.7	6.4	8.6
5869	51.296	6.7686	2016-01-25 00:00:00Z	1840	0	10.7	10
5870	51.296	6.7686	2016-01-26 00:00:00Z	1900	0.7	10.2	9.9
5871	51.296	6.7686	2016-01-27 00:00:00Z	1950	5.5	10.8	10.1
5872	51.296	6.7686	2016-01-28 00:00:00Z	1990	0	6.5	7.7
5873	51.296	6.7686	2016-01-29 00:00:00Z	2010	0.8	7.2	7.9
5874	51.296	6.7686	2016-01-30 00:00:00Z	2040	10.9	7.1	8.5
5875	51.296	6.7686	2016-01-31 00:00:00Z	2160	5.4	6.2	8.3
5876	51.296	6.7686	2016-02-01 00:00:00Z	2520	0.3	11.4	11.4
5877	51.296	6.7686	2016-02-02 00:00:00Z	2980	8.9	8.8	9.6
5878	51.296	6.7686	2016-02-03 00:00:00Z	3830	0.9	5	6.7
5879	51.296	6.7686	2016-02-04 00:00:00Z	4340	3.9	4.2	7.4
5880	51.296	6.7686	2016-02-05 00:00:00Z	4290	0.7	7.4	9.4
5881	51.296	6.7686	2016-02-06 00:00:00Z	4160	0	9.6	8.8
5882	51.296	6.7686	2016-02-07 00:00:00Z	4030	2.7	9.1	7.9
5883	51.296	6.7686	2016-02-08 00:00:00Z	3840	4.4	8.5	7.9
5884	51.296	6.7686	2016-02-09 00:00:00Z	3640	14.3	6.2	7.6
5885	51.296	6.7686	2016-02-10 00:00:00Z	3980	4.4	4.3	7.2
5886	51.296	6.7686	2016-02-11 00:00:00Z	4920	0	4	6.8
5887	51.296	6.7686	2016-02-12 00:00:00Z	5180	0	3.5	6
5888	51.296	6.7686	2016-02-13 00:00:00Z	5070	4.6	1.5	5.9
5889	51.296	6.7686	2016-02-14 00:00:00Z	4510	3.7	2.5	6.9
5890	51.296	6.7686	2016-02-15 00:00:00Z	4330	1.4	0.8	5.5
5891	51.296	6.7686	2016-02-16 00:00:00Z	4290	0	-0.5	4.4
5892	51.296	6.7686	2016-02-17 00:00:00Z	4170	0	1	4.7
5893	51.296	6.7686	2016-02-18 00:00:00Z	3870	0	2.7	5
5894	51.296	6.7686	2016-02-19 00:00:00Z	3510	1.4	1.7	6
5895	51.296	6.7686	2016-02-20 00:00:00Z	3220	7.5	7.2	9
5896	51.296	6.7686	2016-02-21 00:00:00Z	3050	0	11.3	11.6
5897	51.296	6.7686	2016-02-22 00:00:00Z	3290	11.3	7.3	9.1
5898	51.296	6.7686	2016-02-23 00:00:00Z	3720	2.4	3.7	7
5899	51.296	6.7686	2016-02-24 00:00:00Z	4010	0	2.1	5.9
5900	51.296	6.7686	2016-02-25 00:00:00Z	4350	0	0.8	5.4
5901	51.296	6.7686	2016-02-26 00:00:00Z	4400	0	1.7	5.2
5902	51.296	6.7686	2016-02-27 00:00:00Z	4130	0	2.9	4.6
5903	51.296	6.7686	2016-02-28 00:00:00Z	3760	0	2.2	4.4
5904	51.296	6.7686	2016-02-29 00:00:00Z	3440	0	2.2	4.4
5905	51.296	6.7686	2016-03-01 00:00:00Z	3130	6.1	0.7	5.4
5906	51.296	6.7686	2016-03-02 00:00:00Z	2860	4.2	6	7.4
5907	51.296	6.7686	2016-03-03 00:00:00Z	2720	0.1	3.7	6.3
5908	51.296	6.7686	2016-03-04 00:00:00Z	2790	10	2.2	6.3
5909	51.296	6.7686	2016-03-05 00:00:00Z	3030	1.8	2.8	6.8
5910	51.296	6.7686	2016-03-06 00:00:00Z	3410	3.8	2.4	6.1
5911	51.296	6.7686	2016-03-07 00:00:00Z	3650	1.4	1.5	6
5912	51.296	6.7686	2016-03-08 00:00:00Z	3700	0	1.2	5.8
5913	51.296	6.7686	2016-03-09 00:00:00Z	3620	0	3.7	5.2
5914	51.296	6.7686	2016-03-10 00:00:00Z	3430	0	3.5	5.3
5915	51.296	6.7686	2016-03-11 00:00:00Z	3210	0	4.6	6.4
5916	51.296	6.7686	2016-03-12 00:00:00Z	2970	0	2.8	5.5
5917	51.296	6.7686	2016-03-13 00:00:00Z	2740	0	4.2	5.8
5918	51.296	6.7686	2016-03-14 00:00:00Z	2560	0	4.1	4.9
5919	51.296	6.7686	2016-03-15 00:00:00Z	2420	0	3.7	6.5
5920	51.296	6.7686	2016-03-16 00:00:00Z	2290	0	5.1	5.3
5921	51.296	6.7686	2016-03-17 00:00:00Z	2180	0	5.3	5.4
5922	51.296	6.7686	2016-03-18 00:00:00Z	2100	0	2.5	6.7
5923	51.296	6.7686	2016-03-19 00:00:00Z	2020	0	5.6	7
5924	51.296	6.7686	2016-03-20 00:00:00Z	1930	0.4	6.5	7.6
5925	51.296	6.7686	2016-03-21 00:00:00Z	1870	0.2	7.2	7.8
5926	51.296	6.7686	2016-03-22 00:00:00Z	1830	1	7.4	8.3
5927	51.296	6.7686	2016-03-23 00:00:00Z	1760	0.2	7.4	8
5928	51.296	6.7686	2016-03-24 00:00:00Z	1720	1.6	6.9	7.8
5929	51.296	6.7686	2016-03-25 00:00:00Z	1690	6.4	7.4	9
5930	51.296	6.7686	2016-03-26 00:00:00Z	1670	0.6	10.1	8.3
5931	51.296	6.7686	2016-03-27 00:00:00Z	1680	2.4	10.5	8.3
5932	51.296	6.7686	2016-03-28 00:00:00Z	1690	1.4	9.2	8.2
5933	51.296	6.7686	2016-03-29 00:00:00Z	1710	0.9	8	7.8
5934	51.296	6.7686	2016-03-30 00:00:00Z	1750	0.7	9.9	8.1
5935	51.296	6.7686	2016-03-31 00:00:00Z	1830	0.4	7.6	7.9
5936	51.296	6.7686	2016-04-01 00:00:00Z	1950	0	8.9	6.9
5937	51.296	6.7686	2016-04-02 00:00:00Z	2470	0	11.6	8.6
5938	51.296	6.7686	2016-04-03 00:00:00Z	2790	2	15.6	11.7
5939	51.296	6.7686	2016-04-04 00:00:00Z	2640	0.7	13.8	11
5940	51.296	6.7686	2016-04-05 00:00:00Z	2420	9.8	10.6	11.3
5941	51.296	6.7686	2016-04-06 00:00:00Z	2370	1	9.8	9
5942	51.296	6.7686	2016-04-07 00:00:00Z	2490	2.1	7.6	7.4
5943	51.296	6.7686	2016-04-08 00:00:00Z	2510	0	7	7.6
